Ano de eleição;Cor/raça;Faixa etária;Gênero;Grau de instrução;Município;Cargo;UF;Região;Turno;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Data de carga
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;PIAUÍ;Deputado Federal;PI;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;5,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;RORAIMA;Deputado Estadual;RR;NORTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;RORAIMA;Deputado Federal;RR;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;SANTA CATARINA;Deputado Estadual;SC;SUL;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;7,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio incompleto;ACRE;Deputado Federal;AC;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio incompleto;GOIÁS;Deputado Federal;GO;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio incompleto;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio incompleto;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Ensino Médio incompleto;PIAUÍ;Deputado Federal;PI;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Lê e escreve;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Lê e escreve;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;ACRE;Deputado Estadual;AC;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;PARANÁ;Deputado Federal;PR;SUL;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;PARÁ;Deputado Estadual;PA;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;PIAUÍ;Deputado Estadual;PI;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Deputado Federal;RN;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;RONDÔNIA;Deputado Estadual;RO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior completo;TOCANTINS;Deputado Estadual;TO;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;AMAZONAS;Deputado Federal;AM;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;CEARÁ;Deputado Estadual;CE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;MARANHÃO;Deputado Federal;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;PARANÁ;Deputado Federal;PR;SUL;1;4,0;1,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;PARAÍBA;Deputado Federal;PB;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;PARÁ;Deputado Estadual;PA;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;PARÁ;Deputado Federal;PA;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;5,0;0,0;0,0;4,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;RONDÔNIA;Deputado Estadual;RO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;SANTA CATARINA;Deputado Estadual;SC;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;SANTA CATARINA;Deputado Federal;SC;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Feminino;Superior incompleto;TOCANTINS;Deputado Estadual;TO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Fundamental completo;PARÁ;Deputado Estadual;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Fundamental completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Fundamental completo;SANTA CATARINA;Deputado Estadual;SC;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Fundamental completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;ACRE;Deputado Estadual;AC;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;AMAPÁ;Deputado Estadual;AP;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;6,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;5,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;RIO GRANDE DO NORTE;Deputado Federal;RN;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;SANTA CATARINA;Deputado Federal;SC;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;SERGIPE;Deputado Estadual;SE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;5,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio incompleto;PARANÁ;Deputado Federal;PR;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Ensino Médio incompleto;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Lê e escreve;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;ACRE;Deputado Federal;AC;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;AMAPÁ;Deputado Estadual;AP;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;2,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;RORAIMA;Deputado Estadual;RR;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;2,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;AMAZONAS;Deputado Federal;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;BAHIA;Deputado Estadual;BA;NORDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;BAHIA;Deputado Federal;BA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;CEARÁ;Deputado Estadual;CE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;GOIÁS;Deputado Federal;GO;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;MATO GROSSO;Deputado Federal;MT;CENTRO-OESTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;5,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PARANÁ;Deputado Estadual;PR;SUL;1;5,0;1,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PARANÁ;Deputado Federal;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PARAÍBA;Deputado Federal;PB;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PARÁ;Deputado Estadual;PA;NORTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;4,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;4,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;SANTA CATARINA;Deputado Estadual;SC;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;SANTA CATARINA;Deputado Federal;SC;SUL;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;SERGIPE;Deputado Estadual;SE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;SERGIPE;Deputado Federal;SE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;7,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;21 a 24 anos;Masculino;Superior incompleto;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;ACRE;Deputado Estadual;AC;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental incompleto;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Fundamental incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;ACRE;Deputado Estadual;AC;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;AMAPÁ;Deputado Estadual;AP;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;AMAPÁ;Deputado Federal;AP;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;AMAZONAS;Deputado Federal;AM;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;BAHIA;Deputado Federal;BA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;CEARÁ;Deputado Federal;CE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;ESPÍRITO SANTO;Deputado Federal;ES;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;8,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;GOIÁS;Deputado Federal;GO;CENTRO-OESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;MARANHÃO;Deputado Federal;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;MATO GROSSO;Deputado Federal;MT;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;6,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;4,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Branca;25 a 29 anos;Feminino;Ensino Médio completo;PARANÁ;Deputado Estadual;PR;SUL;1;4,0;0,0;0,0;0,0;2023-05-14 11:01:32
